col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12,col13,col14,col15,col16,col17,col18,col19,col20,col21,col22,col23,col24,col25,col26,col27,col28,col29,col30,col31,col32,col33,col34,col35,col36,col37,col38,col39,col40,col41,col42,col43,col44,col45,col46,col47,col48,col49,col50,col51,col52,col53,col54,col55,col56,col57,col58,col59,col60,col61,col62,col63,col64,col65,col66,col67,col68,col69,col70,col71,col72,col73,col74,col75,col76,col77,col78,col79,col80,col81,col82,col83,col84,col85,col86,col87,col88,col89,col90,col91,col92,col93,col94,col95,col96,col97,col98,col99,col100,label
0.08234,4.2458,78.09,1.6727,0.18235743860627177,0.89399,2.6299,2.550597661512027,3.6767,0.058815,2.1549,3.8338,0.034009,2.1604,2.6191937937062937,3.7275,0.0002996,1.3974,2.551694627147766,0.40807,0.064695,0.028715,1.0013,0.064223,0.033077,4.5999,1.545,0.0072294,0.058826,1.6247,0.0072447,0.079346,0.0015499,0.0025122,0.48573,5.0961,1.9433,2.6016,2.1282,0.37655,3.425,3.3585,0.03673,3.1339,1.2449,0.80214,0.073689,4.2384,0.035553,0.075804,2.525697690068493,0.015342,0.089472,0.08653,2.9128,2.5928,0.010823,3.1233,0.056128,0.09649,0.022126,0.021293,0.092494,0.37623,0.074915,0.18053,2.6829,4.9397,0.010751,0.05666,1.1323,2.5424,0.00094803,0.040365,3.494,0.039815,0.37512,0.95244,0.041696,0.084232,3.6844,0.41891,0.34187,1.0568,0.016032,4.5835,1.9376,0.053678,0.086677,0.014805,0.098893,1.8666,0.015378,0.066984,0.0060551,0.093335,2.0827,3.306,0.043434,0.044995,0
0.040834,4.3919,19.082,3.909,0.031405,1.1796,3.6801,4.2776,1.0407,0.08727,4.703,3.4485,0.0046943,4.7381,2.2248,0.7929,0.077455,3.3031,1.9653,0.036591,0.080009,0.0052595,4.3655,0.071894,0.07144,2.427,3.291,0.051992,0.07464,4.5368,0.15597810184347824,0.014196,0.077316,0.049793,0.32449,4.0334,1.784,1.8518,0.43621,1.722,0.22508,2.5097,0.099253,4.8579,1.523,2.0569,0.080527,1.7063,0.038755,0.060624,2.0904,0.049483,1.7311,0.0015271,5.0394,2.6067,0.063336,2.1405,0.033474,0.077446,0.03949,0.095444,0.097439,1.7886,0.095157,2.2958,1.8923,0.72543,0.099192,0.0096848,0.52454,1.1425,0.017892,0.067549,4.1158,0.060833,0.010788,0.526,0.050173,0.6506,2.5479,1.7258,4.3349,0.095264,0.091041,4.2912,0.13717,0.0022138,0.069596,0.074823,0.057945,0.64577,0.0094172,0.053599,0.087407,0.069206,4.7391,0.8107,0.044237,0.08028,0
0.7533,2.8447,356.04,1.5944,0.039681,4.1922,3.6104,0.079092,4.393,0.043979,2.5026,3.7832,0.20001,1.7845,2.4616,4.3307,0.031963,4.5731,4.9667,0.04154,0.030103,0.050575,3.4271,0.083334,0.45625,0.40944,4.8378,0.097082,0.022051,4.3172,0.0078677,0.40579,0.73152,0.07438,2.2733,58.018,1.1075,3.2262,0.30611,0.77908,0.49578,1.797,0.064113,2.6849,3.8111,1.6375,0.43345,1.0548,0.03993,0.084974,1.0685,0.079309,0.073616,0.006147,1.3029,4.3216,0.052832,4.4706,0.041976,0.025278,0.026814,0.02114,0.017117,0.3702,0.04498,3.9428,2.4197,2.7321,0.09193,0.077403,4.2851,1.5506,0.042678,0.074848,0.054165,0.0066113,0.064304,0.61199,0.09674868544194108,0.61421,3.5257,1.5033,3.8038,0.022646,0.016248,0.45763,0.95725,0.085035,0.45963,0.046297,0.045537,3.5158,0.020495,0.027065,0.035143,0.063737,1.368,0.898,0.078581,0.030424,1
0.32692680801369867,2.2824,142.07,2.5361,0.080453,0.85325,1.9885,5.0196,1.8199,0.085437,3.2528,4.3652,0.14808,2.9826,2.8856,0.8897,0.078267,2.1086,3.0959,0.0010384,0.045569,0.043112,4.8528,0.013103,0.079585,0.89927,2.9329,0.0033056,0.54312,4.023,0.083917,0.019053,0.078327,0.086152,3.2464,7.082,2.8108,1.7143,3.4326,0.98212,1.448,0.47934,0.077316,1.8868,1.9664,3.9975,0.066025,3.5596,0.043572,0.013613,2.2557,0.044427,0.0099493,0.72548,0.33024,2.6201,0.026988,4.5711,0.095717,0.079676,0.083243,0.49952,0.075033,0.063409,0.051464,1.1931,1.2532,1.0903,0.010749,0.05819,2.9366,2.4052,0.070845,0.05823,4.2755,0.0092481,0.01977,1.2555,0.038775,0.29493,1.622,2.8076,3.5029,0.23907,0.057205,4.5853,2.233,0.0844,0.0021894,0.05824,0.062723,3.7174,0.017916,0.09427907471403812,0.012101,0.49973,1.4591,2.125,0.059065,0.23596,0
0.022042,2.2194,6.0127,0.32777,0.054118,1.852,2.8127,2.9046,3.0491,0.022293,0.47251,2.8347,0.008706,3.8769,1.6937,4.924,0.044448,3.9178,1.909,0.051938,0.069124,0.070142,1.6402,0.016698,0.018291,1.667,0.86922,0.042416,0.020466,3.1924,0.010493,0.010119,0.032096,0.0081909,2.0956,48.46470154639176,0.022482,4.7568,0.52822,0.065,3.1245,1.2142,0.069578,1.4836,2.0117,1.6153,0.067015,4.7693,0.044006,0.013349,4.8435,0.034623,0.03874,0.035952,0.95643,3.3124,0.057838,0.82229,0.065874,0.0026897,0.098604,0.090927,0.04816,0.012354,0.062415,0.83071,2.8803,0.48401,0.095303,0.053857,2.3822,0.56482,0.059721,0.02872,0.32657,0.038295,0.055278,4.4231,0.09369,0.072035,4.6924,0.0064763,4.1193,0.060227,25.045,0.36215,2.3769,0.044154,0.015778,0.025869,0.095319,2.530778381849315,0.01549,0.099113,0.036618,0.097031,2.0109,1.772,0.044323,0.028123,0
0.45029,2.0342,305.02,2.7487,0.030469,2.7355,0.2395,4.1684,2.127,0.044685,1.6491,2.2183,0.064768,3.2672,2.4099,4.7046,0.01362,2.7203,2.1307,0.14103167503460207,0.0064978,0.086941,4.207,0.089794,0.43426,4.8408,3.2598,0.071403,0.25138,1.6378,1.0984,0.033703,1.9125,0.04219,1.0757,192.04,2.6156,2.8789,4.8388,0.45726,5.0406,1.1678,0.097691,0.90536,4.512,4.6863,0.0031537,3.7771,0.0047414,0.77411,4.4017,0.036203,0.091313,1.1342,2.5328794461805555,0.62322,0.078743,0.85963,0.056392,0.010245,0.007583,0.0080704,0.019644,0.39922,0.050694,1.0487,2.3722,0.4957,0.02288,0.08969,2.3531,3.6323,0.063767,0.017204,1.8392,0.031886,0.030175,4.0107,0.014277,0.49768,1.9008,1.1042,0.54088,0.7725,0.8264100620571924,2.4553,4.2624,0.094824,0.37285,0.096983,0.010863,2.530778381849315,0.0090554,0.051325,0.061365,0.055099,1.691,4.4304,0.085587,0.40916,1
0.034123,0.081401,285.08,2.4765,0.58839,3.9896,2.0462,1.45,4.3749,0.024541,3.5988,0.16806,0.12968564745299146,0.86671,1.5582,3.4514,0.047094,2.9042,1.4384,0.066776,0.07433,0.14687,1.833,0.026696,0.03266,2.8785,2.0987,0.030907,0.41961,0.21889,0.06222,0.061113,0.19088057130508473,0.07331,2.459,81.056,0.084025,1.8625,4.1434,0.097624,0.86258,3.7152,0.078188,2.149,4.1373,0.40127,0.0239,2.4116,0.053716,0.20134,3.273,0.039062,0.0746,0.38074,2.082,4.1597,0.070267,3.7818,0.097749,0.072261,0.017096,0.018882,0.014619,0.35391842895904435,0.041759,4.1659,2.3777,1.9218,0.060514,0.042958,2.9354,4.5357,0.018427,0.05454161400341297,1.2444,0.095197,22.079,0.79101,0.09674868544194108,0.088467,4.1864,0.068076,2.6618,0.033836,0.024143,0.32807,2.2176,0.42609,0.28693,0.044611,0.20167,0.69185,0.013983,0.094066,0.056757,0.077914,2.4964,1.01,0.032744,0.025243,0
0.010268,0.91877,1655.0,2.2592,0.07336,3.1674,0.23812,3.211,4.8703,0.44084,1.3054,2.4495,0.099462,2.7161,0.69596,3.0298,0.054178,0.24299,2.6905,0.082854,0.030215,0.024221,3.5981,0.026401,0.0099113,4.5187,4.574,0.086813,0.19258,1.7601,0.038771,0.043919,0.017755,0.02605,4.4774,213.04,0.26793,3.6002,1.259,0.0094016,0.33521,3.8087,0.081684,2.8365,20.498,4.3817,10.213,4.6312,0.04799,0.24524,1.1114,0.035051,0.098761,0.0054513,2.5328794461805555,4.6908,0.054027,2.2486,1.0194,0.069775,0.080391,0.26594,0.040526,0.04068,0.0029499,1.1753,5.0183,2.8061,0.07224,0.83318,4.1286,2.0273,0.63169,0.038471,3.959,0.078099,0.062411,3.4747,0.064915,0.2581,4.485,0.58425,1.6322,0.15820498304123712,0.045368,5.0008,3.8689,0.25012,0.63164,0.25541,0.093613,4.9237,0.043832,0.022811,0.029268,0.072578,5.0431,2.906,0.069823,0.064371,1
0.78295,0.70248,1414.0,4.505,0.013191,4.7736,3.9096,0.75567,4.7095,0.202,2.3926,2.6342,0.13809,0.82675,4.4923,2.5445,0.0065326,0.31371,0.69321,0.10405,0.040716,0.083103,0.61674,0.038645,0.85651,2.9937,3.2748,0.015222,0.09396,2.1408,0.29038,0.14747584480206538,0.14461,0.046221,3.8077,669.03,1.669,0.35128,0.99231,0.64946,2.9974,1.1268,0.07045,2.45415207266436,7.6435,1.8441,0.081187,3.4719,0.013314,0.99291,3.5554,0.012174,0.17637,0.15958,3.6559,3.211,0.016873,2.5002,0.031515,0.092564,0.24463,0.0097303,0.049287,0.91006,0.08907746990500863,2.7758,2.8884,3.611,0.048581,0.10008,3.723,3.9741,0.65699,0.069346,3.9515,0.052608,0.13184,2.6759,0.17539,0.55102,3.6724,0.50805,3.0058,0.14487,0.022544,4.244,3.5808,0.091767,0.31094,0.065433,0.024564,4.4377,0.19642,0.037183,0.066783,0.21923,2.8662,3.7889,0.094118,1.0789,1
0.062602,2.5601680152801354,65.012,2.5737,0.05815,3.6358,2.2471,4.7294,3.4677,0.1281371999310345,3.0233,0.81505,0.055913,1.9387,1.6003,2.7967,2.1739,3.1179,4.8116,0.0036836,0.020795,0.090941,0.17646,0.034488,0.092724,1.1733,0.025028,0.020367,0.76054,3.7656,0.075217,0.043863,0.024011,0.024149,2.6504,15.099,0.069841,3.6307,4.1237,0.085406,3.862,3.2458,0.067406,4.6953,2.7453,0.43662,0.068785,4.5247,0.019535,0.066755,4.436,0.093068,0.3145138028125,0.048195,2.5328794461805555,4.941,0.028448,1.6116,0.087563,0.029983,0.068321,2.1951,0.034974,0.078223,0.08907746990500863,2.6682,0.15827,0.98114,2.1463,0.01641,3.475,2.9918,0.082264,0.021374,1.1712,4.3271,0.078729,2.9957,0.058748,0.047522,4.9243,2.1278,3.7134,0.0033283,0.004465,4.9513,3.9864,0.039687,0.025197,0.06940403162905982,0.028754,3.0648,0.050459,0.070511,0.082803,0.026812,0.47946,0.89336,0.070932,0.007488,0
0.7757,0.59761,543.06,3.9154,0.057286,2.9086,3.3381,2.5096,1.0808,0.24174,2.0383,4.9434,0.065252,1.8758,1.5626,0.68908,0.057106,1.8825,3.283,0.099079,0.021511,0.046266,3.4687,0.049729,0.0018979,4.8115,0.26965,0.0067146,0.17499,4.0958,0.059815,0.023683,0.021304,0.058033,0.72299,97.096,3.8913,1.4063,0.85872,1.9865,4.8805,3.8386,0.096121,3.9015,4.0709,2.772,0.036911,2.2015,0.099545,0.039075,0.9463,0.090101,0.058279,0.0033431,1.4597,2.3262,0.010327,1.6946,0.038071,0.032765,0.25421,0.014798,0.02999,0.30527,0.073948,1.7115,1.6205,3.3886,0.025545,0.068838,1.0749,4.5728,0.27245,0.006599,0.45294,0.0052313,0.051652,4.6055,0.034269,1.0815,3.2538,1.2645,0.77928,0.049088,0.020215,0.54529,1.962,0.32733,0.25499,0.02353,0.017628,4.0108,0.064219,0.052939,0.053394,0.00056287,2.1882,0.96976,0.075933,0.012808,1
0.006853,3.0268,27.085,3.0167,0.085789,2.9051,1.5663,3.5513,1.3951,0.076071,3.0909,3.0041,0.022543,0.99114,4.609,0.65146,0.056985,2.8051,0.67559,0.021225,0.028485,0.063177,0.13405,0.02315,0.057826,3.5669,1.6853,0.023274,0.027374,5.0266,0.058888,0.094498,0.047825,3.734,0.31792,8.0619,3.7706,5.0593,1.7641,3.7919,2.548669153979239,3.6449,0.0067439,0.60775,2.3325,2.1486,0.093897,1.1378,0.026818,0.07497,0.728,0.097801,0.02629,0.064341,3.5814,2.55645942733564,7.4492,2.6384,0.098419,0.021463,0.0037914,0.092789,0.066906,0.052456,0.0030935,2.1257,0.79756,2.9349,0.085737,0.034216,0.53621,3.0212,0.092977,0.039616,1.1819,0.099957,0.092255,4.9311,0.075545,0.39679,3.8413,0.022879,2.148,0.012091,0.035591,4.4364,1.7848,0.043788,0.018683,0.071767,0.04007,1.1364,0.011441,0.062314,0.09618,0.06875,3.8397,0.85849,0.081735,0.076759,0
0.87452,2.6475,1280.0,3.0832,0.038093,0.67302,0.75549,2.7072,0.90395,0.15303,3.3664,4.4534,0.14849,2.517682753472222,3.7406,0.82432,0.047759,2.8557,2.0013,0.087567,0.017209,0.026941,3.0943,0.02211,0.11727,4.2603,3.3479,0.031272,0.19759,2.751,0.13608,0.12602,0.26137,0.0091213,2.57114630292599,79.048,3.5565,0.14658,0.13253,0.85985,4.1141,4.0237,0.090261,1.54,4.4745,3.4067,0.063763,4.227,1.1208,0.34108,3.7218,0.0090846,0.11297,0.096305,0.88692,3.6903,0.056713,3.0002,0.22629,0.068474,0.75229,0.034023,0.0094081,0.0085979,0.1236,2.8473,1.2883,0.82989,0.027627,0.80757,1.2638,2.553217042662116,0.76041,0.054178,3.5032,0.0065245,0.093852,1.8657,0.062204,0.13184,2.0812,1.5773,4.0904,0.35924,0.037617,0.53987,3.9797,0.49445,0.6287,0.065842,0.02382,3.6282,0.34021,0.022956,0.053132,0.20287,2.03,0.49399,0.06806,0.26326,1
1.5296,1.7209,21.022,4.1846,0.097674,0.24952,2.8308,3.1219,0.098686,0.041323,0.34443,3.2209,0.047697,1.1192,4.4384,1.4337,0.019038,2.3808,1.8839,0.025002,0.022786,0.097518,3.1654,0.0243,0.033378,0.31675,4.1489,0.09131,0.0019345,4.4405,0.093729,0.059262,0.0027186,0.043476,4.7177,3.0649,5.7986,1.6861,3.5231,2.9896,4.0558,3.8972,0.025527,1.7674,1.3352,1.2117,0.050751,1.4539,0.033358,0.031909,3.2657,0.047026,0.020251,0.018774,0.23013,2.55645942733564,0.045525,4.3243,0.048181,0.049996,0.046503,0.091556,0.055079,0.025654,0.097944,0.56702,0.58155,1.7442,0.02277,0.093665,2.6025,4.9259,0.048707,0.080634,1.9808,0.07877,0.094436,2.4986,0.058408,0.28553,1.1247,0.022644,3.1881,0.006545,0.040678,4.3268,0.11303,0.046261,1.4685,0.040452,0.048147,4.2193,0.084555,0.011645,0.021356,0.081363,1.8773,2.6023,0.038328,0.087814,1
0.022235,3.3245,7.0831,0.090737,0.0069058,2.1141,4.2821,4.3372,2.2528,0.096767,3.4887,3.3912,0.08747,2.0172,4.869,0.50109,0.016959,1.3454,3.1135,0.016524,0.057155,0.062842,0.42724,0.1380746264010327,0.069142,2.6846,0.85622,0.020977,0.054366,1.5048,0.071461,0.081287,0.040554,0.068457,0.90137,2.0621,0.098451,4.6693,1.159,0.040358,4.9753,4.5998,0.059545,0.55948,1.233,1.5202,0.0067863,2.9194,0.033781,0.088782,0.5521,0.0032113,0.014382,0.081907,1.2758,4.0751,0.013523,1.6186,0.089262,0.031998,0.057614,0.074646,0.013573,0.023998,0.011021,1.7706,2.6071,3.3634,0.045667,0.042974,4.4234,3.7602,0.05012,0.088122,2.5289998293103446,0.00047225,0.086521,0.17768,0.016926,0.019766,1.2852,0.0063141,2.6190219139414808,0.025022,0.047162,3.3578,2.5446,0.00020209,0.040272,0.02629,0.0035152,4.8587,0.054273,0.0084116,0.041511,0.0073186,0.12996,1.3305,0.020134,0.065337,0
0.09054,3.7526,7.0023,1.4618,0.048478,4.9964,0.78934,4.4602,0.85448,0.017409,2.079,3.2093,0.079284,1.2202,3.4872,2.5369,0.030461,0.66052,3.4503,0.042746,0.090393,0.082991,1.3899,0.068777,0.080569,2.4913,2.7705,0.084797,0.012106,1.8517,0.036548,0.018707,0.09634,0.070518,3.0581,2.0899,3.7023,3.1167,2.4418348252595155,0.0047679,1.1304,2.4656,0.029103,2.776,1.1773,1.3901,0.04995,4.7018,0.046384,0.092571,3.3996,0.022903,0.022028,0.027252,2.5328794461805555,4.8474,0.049292,0.30743,0.048383,0.098095,0.020786,0.02147,0.046578,0.097542,0.074707,4.5233,3.2957,1.1349,0.024449,0.044739,3.6343,0.20086,0.083586,0.032781,1.0726,0.060466,0.053556,4.6239,0.09674868544194108,0.019841,4.8155,0.043529,2.8979,0.0050216,0.021103,3.8709,2.4378,0.092109,3.7194,0.042581,0.060925,3.7593,0.08695,0.02729,0.097517,0.02204,4.2494,4.0642,0.094102,0.075604,0
0.32326,2.8463,2424.0,2.8067,0.039032,1.826,4.6967,0.83677,1.6899,0.055251,0.66466,0.45975,0.54585,2.7547,4.7489,2.8,0.025875,0.80111,1.9444,0.077032,0.026513,0.075059,0.11856,0.0097321,0.52477,0.68413,1.2128,0.06009,0.097276,0.688,0.01369,0.035441,0.52285,0.0043524,2.6816,543.07,3.248,2.005,0.62181,0.565741306957265,3.7435,3.82,0.027125,3.973,7.2084,1.0114,0.083441,2.7696,0.11516932531755138,0.075537,1.4158,0.066483,0.076803,0.46245,0.64056,0.8683,0.034124,1.1655,0.13918,0.034485,0.39805,0.034826,0.060974,0.23216,0.11293,4.7076,1.9753,3.8802,0.098701,0.47786,4.5898,1.0056,0.6338,0.042472,4.6422,0.069476,0.010962,2.7152,0.024631,0.40479,1.8018,1.4152,3.4582,0.47252,0.080499,3.7969,1.96,0.7345,0.29609,0.04811,0.069214,4.9747,0.20533,0.043736,0.091863,0.69602,1.7464,0.47539,0.098891,0.083475,1
0.054226,3.5134,43.095,0.33329,0.023604,3.3138,4.4308,2.1534,3.6504,0.037426,0.98698,0.2564,0.16917,4.29,1.1958,3.8676,0.063022,1.9547,3.8388,0.084357,0.044083,0.055087,1.0004,0.070861,0.76654,4.1161,1.4151,0.064205,0.085584,0.2247,0.78674,0.028273,3.7729,0.0097879,4.5604,7.0543,4.5078,0.29846,2.0517,0.83447,4.1532,2.4276,0.010459,2.4752,2.2429,3.2822,0.034117,2.3132,0.099399,0.046538,0.30106,0.019465,0.054126,0.056338,3.8783,3.3004,0.058493,1.4281,0.23744,0.06545,0.09516329264705882,0.02784,0.061575,0.35391842895904435,0.08907746990500863,1.8502,1.9961,2.4272,0.081139,0.08439,1.3028,3.8761,0.061738,0.095173,0.93903,0.092303,0.035748,3.7897,0.060751,0.37983,0.76476,0.76499,0.93276,0.83117,0.071506,1.6171,4.8914,1.5051,0.80679,0.093571,0.072046,4.4466,0.098843,0.048698,0.011221,0.052144,0.27857,2.3852,0.086263,0.091317,1
0.4021,3.2333,158.09,4.4775,0.071693,3.999,1.9595,1.2861,2.5024905827586212,0.4313,4.8747,4.9274,0.15483,3.9659,1.1608,2.8208,0.076173,3.6605,3.8085,0.09906,0.033051,0.082788,2.2961,0.1380746264010327,0.095005,4.4001,0.090427,0.082453,0.41415,1.9804,0.37581,0.35752,0.4331,0.096584,4.6169,17.056,0.77968,2.0219,2.7997,0.41386,0.096776,0.48296,0.090718,2.8231,2.3026,2.4496,0.091311,3.7332,0.087264,0.43471,4.382,0.098551,0.023806,0.08535,0.86711,3.206,0.063145,2.6440228840830446,0.08696,0.0009798,0.036482,0.042068,0.057048,0.054286,0.07285,3.3689,2.9706,4.816,0.080283,0.0010324,3.9877,3.8573,0.086934,0.43699,0.82997,0.088451,0.082077,2.649,0.041726,0.24026,1.3495,0.36812,1.0347,0.059481,0.093416,3.9329,4.8746,0.34421,0.73701,0.011607,0.047304,3.071,0.087449,0.07173,0.026542,0.092727,4.9401,1.3218,0.045018,0.043379,1
0.014209,1.2857,41.012,0.44471,0.062934,0.56289,1.4949,3.6467,2.079,0.031739,1.2077,4.3572,0.079854,4.2574,2.0635,3.9208,0.088728,4.7299,2.3305,0.008839,0.069507,0.062781,4.4424,0.053786,0.064825,3.3803,1.004,0.055725,0.18982,2.553,0.038335,0.085862,0.016815,0.061786,3.5078,5.0462,1.4821,5.0588,4.0929,0.565741306957265,3.3386,1.4639,0.063715,2.4463,1.8844,2.7867,0.038353,1.1674,0.022083,0.020791,4.5091,0.04666,0.039282,0.092539,2.4267,2.3878,0.023762,0.88645,0.095457,0.19109350815672912,0.022362,0.76607,0.083336,1.4304,0.015916,3.2624,2.5444354611398965,1.7055,0.05168,0.050846,1.5043,1.4373,0.052993,0.06449,1.8553,0.033506,0.054012,3.3983,0.018656,0.0054478,0.95324,0.076278,4.3611,0.014171,0.021994,3.2438,2.1576,0.01939,0.0017374,0.021517,0.026154,1.4606,0.051655,0.056683,0.024861,0.085864,4.6943,2.7297,0.092862,0.1524189689860384,0
0.4773,4.3485,291.01865924006904,3.9717,0.072948,3.4411,2.1533,2.5043,1.4173,0.078444,1.3232,3.0899,0.0075136,2.8819,1.8906,1.5542,0.094969,4.0452,2.4129,0.050256,0.095711,0.05843,1.6891,0.079243,0.053874,1.9316,1.9267,0.043709,0.21888,3.6273,0.075469,0.049493,0.04769,0.047783,2.8226,10.033,2.9332,3.975,3.4847,1.2693,3.5006,3.9299,0.022817,0.15545,1.5697,2.1607,0.010465,2.3822,0.055789,0.087162,3.9327,0.09134,0.01407,0.053073,2.7024,3.5757,0.014936,4.0486,0.029348,0.054153,0.064101,0.017891,0.084858,0.059413,0.080611,0.89669,4.44,2.3721,0.097892,0.030269,4.97,0.65826,0.075299,0.085476,1.6163,0.073656,0.04899,2.6311,0.068985,0.082836,4.9849,0.41089,1.2402,0.09156,0.041993,4.4477,4.7728,0.42918,0.0746,0.090694,0.022863,2.2271,0.079127,0.04253,0.082457,0.095613,4.4054,0.5232,0.046691,0.022167,0
0.01983,3.3266,24.072,3.9608,0.043346,0.84443,3.6284,0.77797,1.5664,0.060548,4.4997,3.5589,0.075285,4.0809,0.48902,1.1526,0.044122,4.9911,2.7859,0.098592,0.047569,0.008749,1.5687,0.077657,0.041052,4.7505,1.0083,0.0039179,0.79359,4.7699,0.056337,0.017598,0.045891,0.05409,1.6716,4.0153,1.2626,2.0649,0.83106,1.316,4.6287,1.2377,0.083903,2.45415207266436,1.4995,2.0904,0.019713,4.2024,0.042901,0.028478,0.98922,0.032836,1.3463,0.047374,2.9198,2.8179,0.015641,3.283,0.039962,0.065191,0.0042545,0.041814,0.084778,0.079741,0.081221,2.3847,2.2187,2.2104,0.04881,0.030108,0.98494,2.6636,0.088928,0.060863,4.2876,0.0041992,0.083645,4.0682,0.03654,0.01615,2.2942,3.8392,0.83474,0.088598,0.056674,2.8191,2.5233,0.081375,0.04436,0.04489,0.065898,2.4985,0.068714,0.09427907471403812,0.094652,0.094786,0.84605,2.603233161790017,0.042504,0.085804,0
0.064854,1.0269,38.006,3.055,0.03805,0.2854,4.1021,4.69,0.18588,0.055932,4.9725,4.3284,0.29377,1.0665,2.6191937937062937,3.3563,0.088037,1.9154,3.0966,0.011232,0.081686,0.06048,4.0135,0.053128,0.082881,0.56969,3.8684,0.12838297531841655,0.06174,0.7948,0.025796,0.044974,0.076407,0.062794,0.44792,17.043,1.2243,3.3826,4.2565,0.050635,3.4472,1.6182,0.069709,1.3513,3.4561,0.44846,0.056627,2.4061,0.0049125,0.027005,1.9959,0.074655,0.051194,3.6318,4.7291,2.3871,0.068649,0.25874,0.075106,0.020772,0.084441,0.03576,0.068282,0.096836,0.0035363,4.2459,1.4557,2.7914,0.026863,0.02726,1.9656,0.60228,0.034109,0.057646,2.0569,0.028801,0.034464,2.502183838209983,0.048003,0.45207,4.4532,3.6619,4.5421,0.087635,0.061767,3.6177,3.3856,0.038848,0.015164,0.093015,0.095341,4.5555,0.0016816,0.028136,0.048411,0.083762,2.1104,1.2284,0.071005,1.2928,1
0.98733,3.0655,748.05,2.5275,0.055056,4.476,2.1271,1.2773,1.3871,0.021459,4.9268,1.861,0.26453,2.4626,4.9756,3.0805,0.066488,1.1675,0.26508,0.01752,0.017246,0.068896,2.5249701369863016,0.073076,0.055442,4.8272,2.8071,0.081422,0.2697,0.94843,0.049376,0.08914,0.038748,0.032966,0.2906,636.05,1.9113,4.4711,4.4644,2.3573,0.43934,0.52367,0.090438,4.2754,49.881,0.58338,0.041841,4.1053,0.50013,0.022026,1.013,0.032845,0.074527,0.00034643,4.2172,3.8121,0.040041,3.2362,0.10305123195540308,0.087667,0.072686,0.09341,0.012158,0.50298,0.076042,4.8779,2.1767,1.9039,0.030784,0.96006,2.4163,2.0679,0.015279,0.062942,3.2071,0.057845,0.040867,0.30337,0.015076,1.7093,2.2024,5.6413,2.35,0.53445,0.022033,2.1189,1.2987,1.8609,0.52932,0.045045,0.027304,4.7495,0.47948,0.014405,0.090746,0.021286,3.6912,2.4344,0.092788,0.043163,1
0.090598,0.53412,1310.0,3.7464,0.081834,3.1718,2.8379,0.98472,4.1003,0.098229,4.2266,3.247,0.075258,3.551,1.4704,1.2882,0.070397,0.48356,3.9281,0.015589,0.065196,0.096118,3.7475,0.0748,0.014087,1.868,0.96158,0.057324,2.3462,1.4981,0.086351,0.092453,0.082182,0.057072,1.8121,9.0647,0.0062199,2.6913,3.482,0.047976,4.8048,2.2912,0.0211,1.6774,3.1779,3.9262,0.0025571,4.8245,0.025915,0.078161,5.0451,0.024845,0.16474,0.014973,0.89979,2.7638,0.066435,2.9443,0.034195,0.035595,0.035171,0.056588,0.062389,0.098812,0.060393,4.3448,3.6597,1.4496,0.15032,0.050651,2.373,3.7977,0.012698,0.058003,0.84864,0.024925,0.016925,1.5796,0.06927,0.075272,1.3203,0.026689,2.1983,0.092207,0.051048,1.3435,4.4122,0.0035341,0.067258,0.097857,0.018009,3.2917,0.014158,0.083767,0.075524,0.017538,3.5831,0.4098,0.07317,0.0088529,0
0.086822,3.7422,106.0,2.2533,0.006671,1.951,1.3312,1.5669,1.8614,0.038218,0.92349,3.0442,0.08284,4.4911,1.7728,2.4719,0.6566772064540728,3.3887,1.4813,0.66378,0.086619,0.074589,1.8998,0.033239,0.074616,4.0916,0.8207,0.024532,0.31486,1.8077,0.017173,0.05668,0.68648,0.06182,1.9282,28.057,1.2785,4.2212,1.8088,0.058498,3.8283,3.9886,0.051387,3.8543,4.655230085470086,4.5263,0.18142693940715504,2.4441,1.8365,0.096693,2.525697690068493,0.016578,0.023241,0.056056,3.2641,4.3937,0.087722,4.6022,0.20914,0.088026,0.05295,0.040666,0.047138,0.034347,0.071029,4.3978,4.7015,1.0744,0.042779,0.067992,0.87951,0.53904,0.058976,0.044674,1.0227,1.2878,1.8518,0.15307,0.024878,0.094323,2.513145760273973,0.012252,3.0582,0.082404,0.014642,2.4686,1.694,0.091276,0.093778,0.096956,0.054388,0.41532,0.045527,0.022641,0.050508,0.071349,2.6649,2.4838,0.048731,0.040622,1
